Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,0.00,-0.390,0.100,-9.510,0.00000,0
0.010,0.0,0.0,0.00,-0.390,0.100,-9.510,0.00000,0
0.020,0.0,0.0,0.00,-0.440,0.120,-9.560,0.00000,0
0.030,0.0,0.0,0.00,-0.440,0.120,-9.560,0.00000,0
0.040,0.0,0.0,0.00,-0.440,0.120,-9.560,0.00000,0
0.051,0.0,0.0,0.00,-0.440,0.120,-9.560,0.00000,0
0.061,0.0,0.0,0.00,-0.440,0.120,-9.560,0.00000,0
0.071,0.0,0.0,0.00,-0.410,0.110,-9.460,0.00000,0
0.081,0.0,0.0,0.00,-0.410,0.110,-9.460,0.00000,0
0.091,0.0,0.0,0.00,-0.410,0.110,-9.460,0.00000,0
0.101,0.0,0.0,0.00,-0.410,0.110,-9.460,0.00000,0
0.111,0.0,0.0,0.00,-0.410,0.110,-9.460,0.00000,0
0.121,0.0,0.0,0.00,-0.390,0.130,-9.460,0.00000,0
0.132,0.0,0.0,0.00,-0.390,0.130,-9.460,0.00000,0
0.142,0.0,0.0,0.00,-0.390,0.130,-9.460,0.00000,0
0.152,0.0,0.0,0.00,-0.390,0.130,-9.460,0.00000,0
0.162,0.0,0.0,0.00,-0.390,0.130,-9.460,0.00000,0
0.172,0.0,0.0,0.00,-0.390,0.090,-9.490,0.00000,0
0.182,0.0,0.0,0.00,-0.390,0.090,-9.490,0.00000,0
0.192,0.0,0.0,0.00,-0.390,0.090,-9.490,0.00000,0
0.202,0.0,0.0,0.00,-0.390,0.090,-9.490,0.00000,0
0.212,0.0,0.0,0.00,-0.390,0.090,-9.490,0.00000,0
0.223,0.0,0.0,0.00,-0.370,0.140,-9.470,0.00000,0
0.233,0.0,0.0,0.00,-0.370,0.140,-9.470,0.00000,0
0.243,0.0,0.0,0.00,-0.370,0.140,-9.470,0.00000,0
0.253,0.0,0.0,0.00,-0.370,0.140,-9.470,0.00000,0
0.263,0.0,0.0,0.00,-0.370,0.140,-9.470,0.00000,0
0.273,0.0,0.0,0.00,-0.390,0.150,-9.550,0.00000,0
0.284,0.0,0.0,0.00,-0.390,0.150,-9.550,0.00000,0
0.294,0.0,0.0,0.00,-0.390,0.150,-9.550,0.00000,0
0.304,0.0,0.0,0.00,-0.390,0.150,-9.550,0.00000,0
0.314,0.0,0.0,0.00,-0.390,0.150,-9.550,0.00000,0
0.324,0.0,0.0,0.00,-0.370,0.120,-9.480,0.00000,0
0.334,0.0,0.0,0.00,-0.370,0.120,-9.480,0.00000,0
0.344,0.0,0.0,0.00,-0.370,0.120,-9.480,0.00000,0
0.355,0.0,0.0,0.00,-0.370,0.120,-9.480,0.00000,0
0.365,0.0,0.0,0.00,-0.370,0.120,-9.480,0.00000,0
0.375,0.0,0.0,0.00,-0.390,0.130,-9.510,0.00000,0
0.385,0.0,0.0,0.00,-0.390,0.130,-9.510,0.00000,0
0.395,0.0,0.0,0.00,-0.390,0.130,-9.510,0.00000,0
0.405,0.0,0.0,0.00,-0.390,0.130,-9.510,0.00000,0
0.415,0.0,0.0,0.00,-0.390,0.130,-9.510,0.00000,0
0.425,0.0,0.0,0.00,-0.390,0.140,-9.500,0.00000,0
0.436,0.0,0.0,0.00,-0.390,0.140,-9.500,0.00000,0
0.446,0.0,0.0,0.00,-0.390,0.140,-9.500,0.00000,0
0.456,0.0,0.0,0.00,-0.390,0.140,-9.500,0.00000,0
0.466,0.0,0.0,0.00,-0.390,0.140,-9.500,0.00000,0
0.476,0.0,0.0,0.00,-0.400,0.120,-9.460,0.00000,0
0.486,0.0,0.0,0.00,-0.400,0.120,-9.460,0.00000,0
0.496,0.0,0.0,0.00,-0.400,0.120,-9.460,0.00000,0
0.506,0.0,0.0,0.00,-0.400,0.120,-9.460,0.00000,0
0.516,0.0,0.0,0.00,-0.400,0.120,-9.460,0.00000,0
0.527,0.0,0.0,0.00,-0.400,0.120,-9.480,0.00000,0
0.537,0.0,0.0,0.00,-0.400,0.120,-9.480,0.00000,0
0.547,0.0,0.0,0.00,-0.400,0.120,-9.480,0.00000,0
0.557,0.0,0.0,0.00,-0.400,0.120,-9.480,0.00000,0
0.567,0.0,0.0,0.00,-0.400,0.120,-9.480,0.00000,0
0.577,0.0,0.0,0.00,-0.440,0.130,-9.450,0.00000,0
0.587,0.0,0.0,0.00,-0.440,0.130,-9.450,0.00000,0
0.597,0.0,0.0,0.00,-0.440,0.130,-9.450,0.00000,0
0.607,0.0,0.0,0.00,-0.440,0.130,-9.450,0.00000,0
0.617,0.0,0.0,0.00,-0.440,0.130,-9.450,0.00000,0
0.628,0.0,0.0,0.00,-0.390,0.090,-9.500,0.00000,0
0.638,0.0,0.0,0.00,-0.390,0.090,-9.500,0.00000,0
0.648,0.0,0.0,0.00,-0.390,0.090,-9.500,0.00000,0
0.658,0.0,0.0,0.00,-0.390,0.090,-9.500,0.00000,0
0.668,0.0,0.0,0.00,-0.400,0.130,-9.500,0.00000,0
0.678,0.0,0.0,0.00,-0.400,0.130,-9.500,0.00000,0
0.688,0.0,0.0,0.00,-0.400,0.130,-9.500,0.00000,0
0.698,0.0,0.0,0.00,-0.400,0.130,-9.500,0.00000,0
0.708,0.0,0.0,0.00,-0.400,0.130,-9.500,0.00000,0
0.719,0.0,0.0,0.00,-0.390,0.140,-9.460,0.00000,0
0.729,0.0,0.0,0.00,-0.390,0.140,-9.460,0.00000,0
0.739,0.0,0.0,0.00,-0.390,0.140,-9.460,0.00000,0
0.749,0.0,0.0,0.00,-0.390,0.140,-9.460,0.00000,0
0.759,0.0,0.0,0.00,-0.390,0.140,-9.460,0.00000,0
0.769,0.0,0.0,0.00,-0.390,0.130,-9.500,0.00000,0
0.779,0.0,0.0,0.00,-0.390,0.130,-9.500,0.00000,0
0.790,0.0,0.0,0.00,-0.390,0.130,-9.500,0.00000,0
0.800,0.0,0.0,0.00,-0.390,0.130,-9.500,0.00000,0
0.810,0.0,0.0,0.00,-0.390,0.130,-9.500,0.00000,0
0.820,0.0,0.0,0.00,-0.390,0.120,-9.420,0.00000,0
0.830,0.0,0.0,0.00,-0.390,0.120,-9.420,0.00000,0
0.840,0.0,0.0,0.00,-0.390,0.120,-9.420,0.00000,0
0.851,0.0,0.0,0.00,-0.390,0.120,-9.420,0.00000,0
0.861,0.0,0.0,0.00,-0.390,0.120,-9.420,0.00000,0
0.871,0.0,0.0,0.00,-0.410,0.140,-9.540,0.00000,0
0.881,0.0,0.0,0.00,-0.410,0.140,-9.540,0.00000,0
