Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,1.60,-0.420,0.150,-9.500,0.00000,1
0.010,0.0,0.0,1.60,-0.420,0.150,-9.500,0.00000,1
0.020,0.0,0.0,1.60,-0.410,0.150,-9.400,0.00000,1
0.030,0.0,0.0,1.60,-0.410,0.150,-9.400,0.00000,1
0.041,0.0,0.0,1.60,-0.410,0.150,-9.400,0.00000,1
0.051,0.0,0.0,1.60,-0.410,0.150,-9.400,0.00000,1
0.061,0.0,0.0,1.60,-0.430,0.110,-9.440,0.00000,1
0.071,0.0,0.0,1.60,-0.430,0.110,-9.440,0.00000,1
0.081,0.0,0.0,1.60,-0.430,0.110,-9.440,0.00000,1
0.091,0.0,0.0,1.60,-0.430,0.110,-9.440,0.00000,1
0.101,0.0,0.0,1.60,-0.430,0.110,-9.440,0.00000,1
0.111,0.0,0.0,1.60,-0.430,0.110,-9.440,0.00000,1
0.122,0.0,0.0,1.60,-0.410,0.150,-9.440,0.00000,1
0.132,0.0,0.0,1.60,-0.410,0.150,-9.440,0.00000,1
0.142,0.0,0.0,1.60,-0.410,0.150,-9.440,0.00000,1
0.152,0.0,0.0,1.60,-0.410,0.150,-9.440,0.00000,1
0.162,0.0,0.0,1.60,-0.420,0.140,-9.480,0.00000,1
0.172,0.0,0.0,1.60,-0.420,0.140,-9.480,0.00000,1
0.182,0.0,0.0,1.60,-0.420,0.140,-9.480,0.00000,1
0.192,0.0,0.0,1.60,-0.420,0.140,-9.480,0.00000,1
0.203,0.0,0.0,1.60,-0.420,0.140,-9.480,0.00000,1
0.213,0.0,0.0,1.60,-0.420,0.140,-9.480,0.00000,1
0.223,0.0,0.0,1.60,-0.400,0.150,-9.390,0.00000,1
0.233,0.0,0.0,1.60,-0.400,0.150,-9.390,0.00000,1
0.243,0.0,0.0,1.60,-0.400,0.150,-9.390,0.00000,1
0.253,0.0,0.0,1.60,-0.400,0.150,-9.390,0.00000,1
0.263,0.0,0.0,1.60,-0.390,0.110,-9.490,0.00000,1
0.274,0.0,0.0,1.60,-0.390,0.110,-9.490,0.00000,1
0.284,0.0,0.0,1.60,-0.390,0.110,-9.490,0.00000,1
0.294,0.0,0.0,1.60,-0.390,0.110,-9.490,0.00000,1
0.304,0.0,0.0,1.60,-0.390,0.110,-9.490,0.00000,1
0.315,0.0,0.0,1.60,-0.390,0.110,-9.490,0.00000,1
0.325,0.0,0.0,1.60,-0.390,0.140,-9.480,0.00000,1
0.335,0.0,0.0,1.60,-0.390,0.140,-9.480,0.00000,1
0.345,0.0,0.0,1.60,-0.390,0.140,-9.480,0.00000,1
0.355,0.0,0.0,1.60,-0.390,0.140,-9.480,0.00000,1
0.365,0.0,0.0,1.60,-0.430,0.120,-9.460,0.00000,1
0.375,0.0,0.0,1.60,-0.430,0.120,-9.460,0.00000,1
0.385,0.0,0.0,1.60,-0.430,0.120,-9.460,0.00000,1
0.396,0.0,0.0,1.60,-0.430,0.120,-9.460,0.00000,1
0.406,0.0,0.0,1.60,-0.430,0.120,-9.460,0.00000,1
0.416,0.0,0.0,1.60,-0.430,0.170,-9.430,0.00000,1
0.426,0.0,0.0,1.60,-0.430,0.170,-9.430,0.00000,1
0.436,0.0,0.0,1.60,-0.430,0.170,-9.430,0.00000,1
0.446,0.0,0.0,1.60,-0.430,0.170,-9.430,0.00000,1
0.457,0.0,0.0,1.60,-0.430,0.170,-9.430,0.00000,1
0.467,0.0,0.0,1.60,-0.400,0.160,-9.490,0.00000,1
0.477,0.0,0.0,1.60,-0.400,0.160,-9.490,0.00000,1
0.487,0.0,0.0,1.60,-0.400,0.160,-9.490,0.00000,1
0.497,0.0,0.0,1.60,-0.400,0.160,-9.490,0.00000,1
0.507,0.0,0.0,1.60,-0.400,0.160,-9.490,0.00000,1
0.517,0.0,0.0,1.60,-0.420,0.130,-9.430,0.00000,1
0.527,0.0,0.0,1.60,-0.420,0.130,-9.430,0.00000,1
0.538,0.0,0.0,1.60,-0.420,0.130,-9.430,0.00000,1
0.548,0.0,0.0,1.60,-0.420,0.130,-9.430,0.00000,1
0.558,0.0,0.0,1.60,-0.420,0.130,-9.430,0.00000,1
0.568,0.0,0.0,1.60,-0.430,0.110,-9.410,0.00000,1
0.578,0.0,0.0,1.60,-0.430,0.110,-9.410,0.00000,1
0.588,0.0,0.0,1.60,-0.430,0.110,-9.410,0.00000,1
0.599,0.0,0.0,1.60,-0.430,0.110,-9.410,0.00000,1
0.609,0.0,0.0,1.60,-0.430,0.110,-9.410,0.00000,1
0.619,0.0,0.0,1.60,-0.440,0.130,-9.360,0.00000,1
0.629,0.0,0.0,1.60,-0.440,0.130,-9.360,0.00000,1
0.639,0.0,0.0,1.60,-0.440,0.130,-9.360,0.00000,1
0.649,0.0,0.0,1.60,-0.440,0.130,-9.360,0.00000,1
0.659,0.0,0.0,1.60,-0.440,0.130,-9.360,0.00000,1
0.669,0.0,0.0,1.60,-0.430,0.110,-9.460,0.00000,1
0.680,0.0,0.0,1.60,-0.430,0.110,-9.460,0.00000,1
0.690,0.0,0.0,1.60,-0.430,0.110,-9.460,0.00000,1
0.700,0.0,0.0,1.60,-0.430,0.110,-9.460,0.00000,1
0.710,0.0,0.0,1.60,-0.430,0.110,-9.460,0.00000,1
0.720,0.0,0.0,1.60,-0.400,0.140,-9.410,0.00000,1
0.730,0.0,0.0,1.60,-0.400,0.140,-9.410,0.00000,1
0.740,0.0,0.0,1.60,-0.400,0.140,-9.410,0.00000,1
0.751,0.0,0.0,1.60,-0.400,0.140,-9.410,0.00000,1
0.761,0.0,0.0,1.60,-0.440,0.180,-9.470,0.00000,1
0.771,0.0,0.0,1.60,-0.440,0.180,-9.470,0.00000,1
0.781,0.0,0.0,1.60,-0.440,0.180,-9.470,0.00000,1
0.791,0.0,0.0,1.60,-0.440,0.180,-9.470,0.00000,1
0.801,0.0,0.0,1.60,-0.440,0.180,-9.470,0.00000,1
0.811,0.0,0.0,1.60,-0.440,0.180,-9.470,0.00000,1
0.822,0.0,0.0,1.60,-0.440,0.180,-9.470,0.00000,1
0.832,0.0,0.0,1.60,-0.430,0.090,-9.420,0.00000,1
0.842,0.0,0.0,1.60,-0.430,0.090,-9.420,0.00000,1
0.852,0.0,0.0,1.60,-0.430,0.090,-9.420,0.00000,1
0.862,0.0,0.0,1.60,-0.410,0.140,-9.450,0.00000,1
0.872,0.0,0.0,1.60,-0.410,0.140,-9.450,0.00000,1
0.882,0.0,0.0,1.60,-0.410,0.140,-9.450,0.00000,1
0.893,0.0,0.0,1.60,-0.410,0.140,-9.450,0.00000,1
0.903,0.0,0.0,1.60,-0.410,0.140,-9.450,0.00000,1
0.913,0.0,0.0,1.60,-0.410,0.140,-9.450,0.00000,1
0.923,0.0,0.0,1.60,-0.430,0.150,-9.430,0.00000,1
0.933,0.0,0.0,1.60,-0.430,0.150,-9.430,0.00000,1
0.943,0.0,0.0,1.60,-0.430,0.150,-9.430,0.00000,1
