Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,0.00,0.290,-0.280,-9.400,0.00000,0
0.010,0.0,0.0,0.00,0.320,-0.270,-9.400,0.00000,0
0.020,0.0,0.0,0.00,0.310,-0.280,-9.350,0.00000,0
0.031,0.0,0.0,0.00,0.300,-0.270,-9.340,0.00000,0
0.041,0.0,0.0,0.00,0.320,-0.280,-9.400,0.00000,0
0.051,0.0,0.0,0.00,0.330,-0.270,-9.350,0.00000,0
0.061,0.0,0.0,0.00,0.300,-0.300,-9.470,0.00000,0
0.071,0.0,0.0,0.00,0.310,-0.240,-9.380,0.00000,0
0.082,0.0,0.0,0.00,0.290,-0.280,-9.400,0.00000,0
0.092,0.0,0.0,0.00,0.320,-0.250,-9.360,0.00000,0
0.102,0.0,0.0,0.00,0.300,-0.310,-9.400,0.00000,0
0.112,0.0,0.0,0.00,0.340,-0.300,-9.400,0.00000,0
0.122,0.0,0.0,0.00,0.320,-0.280,-9.450,0.00000,0
0.132,0.0,0.0,0.00,0.280,-0.260,-9.370,0.00000,0
0.142,0.0,0.0,0.00,0.300,-0.250,-9.410,0.00000,0
0.153,0.0,0.0,0.00,0.320,-0.260,-9.420,0.00000,0
0.163,0.0,0.0,0.00,0.330,-0.290,-9.390,0.00000,0
0.173,0.0,0.0,0.00,0.310,-0.300,-9.400,0.00000,0
0.183,0.0,0.0,0.00,0.330,-0.280,-9.440,0.00000,0
0.193,0.0,0.0,0.00,0.280,-0.280,-9.390,0.00000,0
0.204,0.0,0.0,0.00,0.320,-0.280,-9.320,0.00000,0
0.214,0.0,0.0,0.00,0.300,-0.270,-9.390,0.00000,0
0.224,0.0,0.0,0.00,0.340,-0.240,-9.390,0.00000,0
0.234,0.0,0.0,0.00,0.330,-0.260,-9.410,0.00000,0
0.244,0.0,0.0,0.00,0.330,-0.290,-9.380,0.00000,0
0.254,0.0,0.0,0.00,0.330,-0.270,-9.370,0.00000,0
0.265,0.0,0.0,0.00,0.290,-0.270,-9.360,0.00000,0
0.275,0.0,0.0,0.00,0.310,-0.300,-9.350,0.00000,0
0.285,0.0,0.0,0.00,0.280,-0.260,-9.450,0.00000,0
0.295,0.0,0.0,0.00,0.260,-0.260,-9.450,0.00000,0
0.306,0.0,0.0,0.00,0.290,-0.240,-9.420,0.00000,0
0.316,0.0,0.0,0.00,0.310,-0.280,-9.380,0.00000,0
0.326,0.0,0.0,0.00,0.340,-0.310,-9.390,0.00000,0
0.336,0.0,0.0,0.00,0.300,-0.300,-9.400,0.00000,0
0.347,0.0,0.0,0.00,0.350,-0.280,-9.360,0.00000,0
0.357,0.0,0.0,0.00,0.310,-0.290,-9.410,0.00000,0
0.367,0.0,0.0,0.00,0.290,-0.240,-9.340,0.00000,0
0.377,0.0,0.0,0.00,0.320,-0.250,-9.370,0.00000,0
0.387,0.0,0.0,0.00,0.320,-0.260,-9.400,0.00000,0
0.398,0.0,0.0,0.00,0.290,-0.240,-9.450,0.00000,0
0.408,0.0,0.0,0.00,0.330,-0.230,-9.460,0.00000,0
0.418,0.0,0.0,0.00,0.320,-0.290,-9.390,0.00000,0
0.428,0.0,0.0,0.00,0.330,-0.280,-9.360,0.00000,0
0.438,0.0,0.0,0.00,0.270,-0.280,-9.340,0.00000,0
0.448,0.0,0.0,0.00,0.320,-0.300,-9.450,0.00000,0
0.459,0.0,0.0,0.00,0.330,-0.300,-9.390,0.00000,0
0.469,0.0,0.0,0.00,0.330,-0.260,-9.400,0.00000,0
0.479,0.0,0.0,0.00,0.320,-0.300,-9.360,0.00000,0
0.489,0.0,0.0,0.00,0.240,-0.260,-9.390,0.00000,0
0.499,0.0,0.0,0.00,0.320,-0.270,-9.400,0.00000,0
0.509,0.0,0.0,0.00,0.330,-0.240,-9.410,0.00000,0
0.520,0.0,0.0,0.00,0.290,-0.270,-9.440,0.00000,0
0.530,0.0,0.0,0.00,0.310,-0.290,-9.340,0.00000,0
0.540,0.0,0.0,0.00,0.330,-0.290,-9.360,0.00000,0
0.550,0.0,0.0,0.00,0.330,-0.280,-9.450,0.00000,0
0.560,0.0,0.0,0.00,0.320,-0.280,-9.370,0.00000,0
0.570,0.0,0.0,0.00,0.270,-0.270,-9.350,0.00000,0
