Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,1.60,-0.340,0.130,-9.450,0.00000,0
0.010,0.0,0.0,1.60,-0.340,0.130,-9.450,0.00000,0
0.020,0.0,0.0,1.60,-0.340,0.130,-9.450,0.00000,0
0.030,0.0,0.0,1.60,-0.410,0.150,-9.410,0.00000,0
0.041,0.0,0.0,1.60,-0.410,0.150,-9.410,0.00000,0
0.051,0.0,0.0,1.60,-0.410,0.150,-9.410,0.00000,0
0.061,0.0,0.0,1.60,-0.410,0.150,-9.410,0.00000,0
0.071,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.081,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.091,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.101,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.111,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.122,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.132,0.0,0.0,1.60,-0.360,0.130,-9.440,0.00000,0
0.142,0.0,0.0,1.60,-0.360,0.130,-9.440,0.00000,0
0.152,0.0,0.0,1.60,-0.360,0.130,-9.440,0.00000,0
0.162,0.0,0.0,1.60,-0.360,0.130,-9.440,0.00000,0
0.172,0.0,0.0,1.60,-0.400,0.120,-9.460,0.00000,0
0.182,0.0,0.0,1.60,-0.400,0.120,-9.460,0.00000,0
0.193,0.0,0.0,1.60,-0.400,0.120,-9.460,0.00000,0
0.203,0.0,0.0,1.60,-0.400,0.120,-9.460,0.00000,0
0.213,0.0,0.0,1.60,-0.400,0.120,-9.460,0.00000,0
0.223,0.0,0.0,1.60,-0.400,0.120,-9.460,0.00000,0
0.233,0.0,0.0,1.60,-0.380,0.180,-9.550,0.00000,0
0.243,0.0,0.0,1.60,-0.380,0.180,-9.550,0.00000,0
0.253,0.0,0.0,1.60,-0.380,0.180,-9.550,0.00000,0
0.264,0.0,0.0,1.60,-0.380,0.180,-9.550,0.00000,0
