Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,1.60,-0.410,0.120,-9.460,0.00000,0
0.010,0.0,0.0,1.60,-0.410,0.120,-9.460,0.00000,0
0.020,0.0,0.0,1.60,-0.400,0.140,-9.520,0.00000,0
0.031,0.0,0.0,1.60,-0.400,0.140,-9.520,0.00000,0
0.041,0.0,0.0,1.60,-0.400,0.140,-9.520,0.00000,0
0.051,0.0,0.0,1.60,-0.400,0.140,-9.520,0.00000,0
0.061,0.0,0.0,1.60,-0.400,0.140,-9.520,0.00000,0
0.071,0.0,0.0,1.60,-0.400,0.120,-9.430,0.00000,0
0.081,0.0,0.0,1.60,-0.400,0.120,-9.430,0.00000,0
0.091,0.0,0.0,1.60,-0.400,0.120,-9.430,0.00000,0
0.103,0.0,0.0,1.60,-0.400,0.120,-9.430,0.00000,0
0.113,0.0,0.0,1.60,-0.400,0.120,-9.430,0.00000,0
0.123,0.0,0.0,1.60,-0.390,0.150,-9.490,0.00000,0
0.133,0.0,0.0,1.60,-0.390,0.150,-9.490,0.00000,0
0.143,0.0,0.0,1.60,-0.390,0.150,-9.490,0.00000,0
0.153,0.0,0.0,1.60,-0.390,0.150,-9.490,0.00000,0
0.164,0.0,0.0,1.60,-0.390,0.150,-9.490,0.00000,0
0.174,0.0,0.0,1.60,-0.400,0.150,-9.470,0.00000,0
0.184,0.0,0.0,1.60,-0.400,0.150,-9.470,0.00000,0
0.194,0.0,0.0,1.60,-0.400,0.150,-9.470,0.00000,0
0.204,0.0,0.0,1.60,-0.400,0.150,-9.470,0.00000,0
0.214,0.0,0.0,1.60,-0.400,0.150,-9.470,0.00000,0
0.224,0.0,0.0,1.60,-0.410,0.160,-9.490,0.00000,0
0.234,0.0,0.0,1.60,-0.410,0.160,-9.490,0.00000,0
0.245,0.0,0.0,1.60,-0.410,0.160,-9.490,0.00000,0
0.255,0.0,0.0,1.60,-0.410,0.160,-9.490,0.00000,0
0.265,0.0,0.0,1.60,-0.410,0.160,-9.490,0.00000,0
0.275,0.0,0.0,1.60,-0.350,0.170,-9.500,0.00000,0
0.285,0.0,0.0,1.60,-0.350,0.170,-9.500,0.00000,0
0.295,0.0,0.0,1.60,-0.350,0.170,-9.500,0.00000,0
0.305,0.0,0.0,1.60,-0.350,0.170,-9.500,0.00000,0
0.316,0.0,0.0,1.60,-0.390,0.130,-9.490,0.00000,0
0.326,0.0,0.0,1.60,-0.390,0.130,-9.490,0.00000,0
0.336,0.0,0.0,1.60,-0.390,0.130,-9.490,0.00000,0
0.346,0.0,0.0,1.60,-0.390,0.130,-9.490,0.00000,0
0.356,0.0,0.0,1.60,-0.390,0.130,-9.490,0.00000,0
0.366,0.0,0.0,1.60,-0.420,0.130,-9.460,0.00000,0
0.376,0.0,0.0,1.60,-0.420,0.130,-9.460,0.00000,0
0.387,0.0,0.0,1.60,-0.420,0.130,-9.460,0.00000,0
0.397,0.0,0.0,1.60,-0.420,0.130,-9.460,0.00000,0
0.407,0.0,0.0,1.60,-0.420,0.130,-9.460,0.00000,0
0.417,0.0,0.0,1.60,-0.420,0.130,-9.460,0.00000,0
0.427,0.0,0.0,1.60,-0.360,0.130,-9.500,0.00000,0
0.437,0.0,0.0,1.60,-0.360,0.130,-9.500,0.00000,0
0.447,0.0,0.0,1.60,-0.360,0.130,-9.500,0.00000,0
0.457,0.0,0.0,1.60,-0.360,0.130,-9.500,0.00000,0
0.468,0.0,0.0,1.60,-0.380,0.140,-9.540,0.00000,0
0.478,0.0,0.0,1.60,-0.380,0.140,-9.540,0.00000,0
0.488,0.0,0.0,1.60,-0.380,0.140,-9.540,0.00000,0
0.498,0.0,0.0,1.60,-0.380,0.140,-9.540,0.00000,0
0.508,0.0,0.0,1.60,-0.380,0.140,-9.540,0.00000,0
0.518,0.0,0.0,1.60,-0.380,0.140,-9.540,0.00000,0
0.528,0.0,0.0,1.60,-0.410,0.080,-9.530,0.00000,0
0.539,0.0,0.0,1.60,-0.410,0.080,-9.530,0.00000,0
0.549,0.0,0.0,1.60,-0.410,0.080,-9.530,0.00000,0
0.559,0.0,0.0,1.60,-0.410,0.080,-9.530,0.00000,0
0.569,0.0,0.0,1.60,-0.400,0.130,-9.420,0.00000,0
0.579,0.0,0.0,1.60,-0.400,0.130,-9.420,0.00000,0
0.589,0.0,0.0,1.60,-0.400,0.130,-9.420,0.00000,0
0.599,0.0,0.0,1.60,-0.400,0.130,-9.420,0.00000,0
0.609,0.0,0.0,1.60,-0.400,0.130,-9.420,0.00000,0
0.620,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.630,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.640,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.650,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.660,0.0,0.0,1.60,-0.400,0.110,-9.490,0.00000,0
0.670,0.0,0.0,1.60,-0.440,0.120,-9.490,0.00000,0
0.680,0.0,0.0,1.60,-0.440,0.120,-9.490,0.00000,0
0.691,0.0,0.0,1.60,-0.440,0.120,-9.490,0.00000,0
0.701,0.0,0.0,1.60,-0.440,0.120,-9.490,0.00000,0
0.711,0.0,0.0,1.60,-0.440,0.120,-9.490,0.00000,0
0.721,0.0,0.0,1.60,-0.410,0.100,-9.570,0.00000,0
0.731,0.0,0.0,1.60,-0.410,0.100,-9.570,0.00000,0
0.741,0.0,0.0,1.60,-0.410,0.100,-9.570,0.00000,0
0.751,0.0,0.0,1.60,-0.410,0.100,-9.570,0.00000,0
0.761,0.0,0.0,1.60,-0.410,0.100,-9.570,0.00000,0
0.772,0.0,0.0,1.60,-0.390,0.140,-9.530,0.00000,0
0.782,0.0,0.0,1.60,-0.390,0.140,-9.530,0.00000,0
0.792,0.0,0.0,1.60,-0.390,0.140,-9.530,0.00000,0
0.802,0.0,0.0,1.60,-0.390,0.140,-9.530,0.00000,0
0.812,0.0,0.0,1.60,-0.360,0.160,-9.520,0.00000,0
0.822,0.0,0.0,1.60,-0.360,0.160,-9.520,0.00000,0
