Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,0.00,0.320,-0.310,-9.370,0.00000,0
0.010,0.0,0.0,0.00,0.350,-0.300,-9.410,0.00000,0
0.020,0.0,0.0,0.00,0.330,-0.280,-9.380,0.00000,0
0.031,0.0,0.0,0.00,0.320,-0.290,-9.460,0.00000,0
0.041,0.0,0.0,0.00,0.320,-0.320,-9.420,0.00000,0
0.051,0.0,0.0,0.00,0.350,-0.300,-9.400,0.00000,0
0.061,0.0,0.0,0.00,0.330,-0.300,-9.320,0.00000,0
0.071,0.0,0.0,0.00,0.320,-0.300,-9.430,0.00000,0
0.082,0.0,0.0,0.00,0.340,-0.330,-9.340,0.00000,0
0.093,0.0,0.0,0.00,0.340,-0.290,-9.400,0.00000,0
0.103,0.0,0.0,0.00,0.290,-0.290,-9.390,0.00000,0
0.114,0.0,0.0,0.00,0.300,-0.290,-9.340,0.00000,0
0.124,0.0,0.0,0.00,0.300,-0.290,-9.410,0.00000,0
0.134,0.0,0.0,0.00,0.330,-0.300,-9.420,0.00000,0
0.144,0.0,0.0,0.00,0.300,-0.310,-9.350,0.00000,0
0.154,0.0,0.0,0.00,0.310,-0.280,-9.340,0.00000,0
0.165,0.0,0.0,0.00,0.300,-0.300,-9.430,0.00000,0
0.175,0.0,0.0,0.00,0.330,-0.280,-9.440,0.00000,0
0.185,0.0,0.0,0.00,0.330,-0.330,-9.400,0.00000,0
0.195,0.0,0.0,0.00,0.330,-0.280,-9.340,0.00000,0
0.206,0.0,0.0,0.00,0.310,-0.310,-9.480,0.00000,0
0.216,0.0,0.0,0.00,0.350,-0.280,-9.410,0.00000,0
0.226,0.0,0.0,0.00,0.390,-0.280,-9.410,0.00000,0
0.236,0.0,0.0,0.00,0.320,-0.290,-9.470,0.00000,0
0.246,0.0,0.0,0.00,0.320,-0.330,-9.360,0.00000,0
0.256,0.0,0.0,0.00,0.310,-0.340,-9.370,0.00000,0
0.267,0.0,0.0,0.00,0.350,-0.270,-9.310,0.00000,0
0.277,0.0,0.0,0.00,0.310,-0.310,-9.380,0.00000,0
0.287,0.0,0.0,0.00,0.340,-0.300,-9.410,0.00000,0
0.297,0.0,0.0,0.00,0.330,-0.300,-9.390,0.00000,0
0.308,0.0,0.0,0.00,0.330,-0.310,-9.500,0.00000,0
0.318,0.0,0.0,0.00,0.350,-0.280,-9.470,0.00000,0
0.328,0.0,0.0,0.00,0.310,-0.300,-9.360,0.00000,0
0.338,0.0,0.0,0.00,0.300,-0.320,-9.420,0.00000,0
0.348,0.0,0.0,0.00,0.330,-0.320,-9.340,0.00000,0
0.359,0.0,0.0,0.00,0.340,-0.300,-9.440,0.00000,0
0.369,0.0,0.0,0.00,0.370,-0.310,-9.430,0.00000,0
0.379,0.0,0.0,0.00,0.320,-0.300,-9.390,0.00000,0
0.389,0.0,0.2,0.04,0.340,-0.280,-9.360,0.00000,0
0.399,0.0,0.2,0.04,0.340,-0.280,-9.410,0.00000,0
0.409,0.0,0.0,0.00,0.300,-0.290,-9.400,0.00000,0
0.420,0.0,0.0,0.00,0.300,-0.290,-9.400,0.00000,0
0.430,0.0,0.0,0.00,0.310,-0.300,-9.440,0.00000,0
0.440,0.0,0.0,0.00,0.340,-0.290,-9.440,0.00000,0
0.450,0.0,0.0,0.00,0.310,-0.300,-9.340,0.00000,0
0.460,0.0,0.0,0.00,0.350,-0.250,-9.430,0.00000,0
0.470,0.0,0.0,0.00,0.320,-0.280,-9.460,0.00000,0
0.481,0.0,0.0,0.00,0.320,-0.280,-9.410,0.00000,0
0.491,0.0,0.0,0.00,0.360,-0.290,-9.400,0.00000,0
0.501,0.0,0.0,0.00,0.300,-0.340,-9.330,0.00000,0
0.511,0.0,0.0,0.00,0.380,-0.320,-9.410,0.00000,0
0.521,0.0,0.0,0.00,0.300,-0.310,-9.420,0.00000,0
0.531,0.0,0.0,0.00,0.350,-0.270,-9.390,0.00000,0
0.542,0.0,0.0,0.00,0.310,-0.300,-9.350,0.00000,0
0.552,0.0,0.0,0.00,0.310,-0.300,-9.350,0.00000,0
0.562,0.0,0.0,0.00,0.330,-0.250,-9.370,0.00000,0
0.572,0.0,0.0,0.00,0.320,-0.280,-9.380,0.00000,0
0.582,0.0,0.0,0.00,0.330,-0.290,-9.400,0.00000,0
0.593,0.0,0.0,0.00,0.340,-0.300,-9.420,0.00000,0
0.603,0.0,0.2,0.04,0.340,-0.320,-9.440,0.00000,0
0.613,0.0,0.2,0.04,0.340,-0.320,-9.440,0.00000,0
0.623,0.0,0.0,0.00,0.350,-0.290,-9.360,0.00000,0
0.634,0.0,0.0,0.00,0.300,-0.260,-9.410,0.00000,0
0.644,0.0,0.0,0.00,0.340,-0.310,-9.470,0.00000,0
0.657,0.0,0.0,0.00,0.350,-0.300,-9.440,0.00000,0
0.667,0.0,0.0,0.00,0.320,-0.290,-9.390,0.00000,0
0.677,0.0,0.0,0.00,0.320,-0.270,-9.400,0.00000,0
0.687,0.0,0.0,0.00,0.310,-0.330,-9.380,0.00000,0
0.698,0.0,0.0,0.00,0.340,-0.270,-9.400,0.00000,0
0.709,0.0,0.0,0.00,0.340,-0.300,-9.460,0.00000,0
0.719,0.0,0.0,0.00,0.320,-0.320,-9.380,0.00000,0
0.729,0.0,0.0,0.00,0.320,-0.290,-9.410,0.00000,0
0.740,0.0,0.0,0.00,0.330,-0.320,-9.410,0.00000,0
0.750,0.0,0.0,0.00,0.330,-0.300,-9.350,0.00000,0
0.760,0.0,0.0,0.00,0.340,-0.320,-9.340,0.00000,0
0.770,0.0,0.0,0.00,0.370,-0.320,-9.320,0.00000,0
0.781,0.0,0.0,0.00,0.320,-0.340,-9.350,0.00000,0
0.791,0.0,0.0,0.00,0.350,-0.320,-9.410,0.00000,0
0.801,0.0,0.0,0.00,0.330,-0.280,-9.410,0.00000,0
0.812,0.0,0.0,0.00,0.340,-0.270,-9.400,0.00000,0
0.822,0.0,0.2,0.04,0.360,-0.260,-9.340,0.00000,0
0.832,0.0,0.2,0.04,0.330,-0.290,-9.360,0.00000,0
0.842,0.0,0.0,0.00,0.310,-0.310,-9.500,0.00000,0
0.852,0.0,0.0,0.00,0.290,-0.300,-9.360,0.00000,0
0.862,0.0,0.0,0.00,0.330,-0.320,-9.430,0.00000,0
0.873,0.0,0.0,0.00,0.330,-0.290,-9.410,0.00000,0
0.883,0.0,0.0,0.00,0.320,-0.280,-9.380,0.00000,0
0.893,0.0,0.0,0.00,0.340,-0.250,-9.400,0.00000,0
0.903,0.0,0.0,0.00,0.360,-0.290,-9.400,0.00000,0
0.913,0.0,0.0,0.00,0.290,-0.310,-9.400,0.00000,0
0.923,0.0,0.0,0.00,0.290,-0.310,-9.400,0.00000,0
0.933,0.0,0.0,0.00,0.330,-0.290,-9.400,0.00000,0
0.944,0.0,0.0,0.00,0.320,-0.310,-9.380,0.00000,0
0.954,0.0,0.0,0.00,0.330,-0.270,-9.400,0.00000,0
0.964,0.0,0.0,0.00,0.320,-0.300,-9.430,0.00000,0
0.974,0.0,0.0,0.00,0.330,-0.280,-9.470,0.00000,0
0.985,0.0,0.0,0.00,0.310,-0.340,-9.400,0.00000,0
0.995,0.0,0.0,0.00,0.320,-0.290,-9.370,0.00000,0
1.005,0.0,0.0,0.00,0.330,-0.290,-9.380,0.00000,0
1.015,0.0,0.0,0.00,0.330,-0.310,-9.410,0.00000,0
1.025,0.0,0.0,0.00,0.310,-0.270,-9.460,0.00000,0
1.035,0.0,0.0,0.00,0.300,-0.280,-9.420,0.00000,0
1.046,0.0,0.0,0.00,0.320,-0.270,-9.370,0.00000,0
1.056,0.0,0.0,0.00,0.330,-0.330,-9.460,0.00000,0
1.067,0.0,0.0,0.00,0.320,-0.280,-9.400,0.00000,0
1.077,0.0,0.0,0.00,0.310,-0.280,-9.390,0.00000,0
1.087,0.0,0.0,0.00,0.310,-0.250,-9.400,0.00000,0
1.097,0.0,0.0,0.00,0.270,-0.310,-9.400,0.00000,0
1.108,0.0,0.0,0.00,0.270,-0.310,-9.400,0.00000,0
1.118,0.0,0.0,0.00,0.300,-0.290,-9.430,0.00000,0
1.128,0.0,0.0,0.00,0.330,-0.270,-9.440,0.00000,0
1.138,0.0,0.0,0.00,0.320,-0.310,-9.350,0.00000,0
1.148,0.0,0.0,0.00,0.320,-0.290,-9.370,0.00000,0
1.159,0.0,0.0,0.00,0.330,-0.290,-9.430,0.00000,0
1.169,0.0,0.0,0.00,0.310,-0.290,-9.380,0.00000,0
1.179,0.0,0.0,0.00,0.300,-0.320,-9.410,0.00000,0
1.189,0.0,0.0,0.00,0.330,-0.300,-9.390,0.00000,0
1.199,0.0,0.0,0.00,0.350,-0.330,-9.400,0.00000,0
1.209,0.0,0.0,0.00,0.330,-0.310,-9.390,0.00000,0
1.220,0.0,0.0,0.00,0.300,-0.290,-9.370,0.00000,0
1.230,0.0,0.0,0.00,0.320,-0.280,-9.430,0.00000,0
1.240,0.0,0.0,0.00,0.340,-0.280,-9.390,0.00000,0
1.250,0.0,0.0,0.00,0.320,-0.310,-9.390,0.00000,0
1.260,0.0,0.0,0.00,0.360,-0.320,-9.390,0.00000,0
1.271,0.0,0.0,0.00,0.330,-0.340,-9.450,0.00000,0
1.281,0.0,0.0,0.00,0.300,-0.310,-9.410,0.00000,0
1.291,0.0,0.0,0.00,0.320,-0.300,-9.460,0.00000,0
1.301,0.0,0.0,0.00,0.320,-0.300,-9.340,0.00000,0
1.311,0.0,0.0,0.00,0.350,-0.270,-9.400,0.00000,0
1.321,0.0,0.0,0.00,0.330,-0.310,-9.390,0.00000,0
1.332,0.0,0.0,0.00,0.330,-0.260,-9.390,0.00000,0
1.342,0.0,0.0,0.00,0.290,-0.290,-9.470,0.00000,0
1.352,0.0,0.0,0.00,0.340,-0.260,-9.370,0.00000,0
1.362,0.0,0.0,0.00,0.320,-0.290,-9.380,0.00000,0
1.372,0.0,0.0,0.00,0.340,-0.340,-9.430,0.00000,0
1.383,0.0,0.0,0.00,0.350,-0.300,-9.430,0.00000,0
1.393,0.0,0.0,0.00,0.300,-0.310,-9.420,0.00000,0
1.403,0.0,0.0,0.00,0.280,-0.330,-9.480,0.00000,0
1.413,0.0,0.0,0.00,0.340,-0.270,-9.410,0.00000,0
1.423,0.0,0.0,0.00,0.300,-0.310,-9.410,0.00000,0
1.433,0.0,0.0,0.00,0.320,-0.300,-9.430,0.00000,0
1.444,0.0,0.0,0.00,0.330,-0.270,-9.410,0.00000,0
1.454,0.0,0.0,0.00,0.330,-0.340,-9.470,0.00000,0
1.464,0.0,0.0,0.00,0.320,-0.290,-9.410,0.00000,0
1.474,0.0,0.0,0.00,0.340,-0.320,-9.440,0.00000,0
1.485,0.0,0.0,0.00,0.320,-0.260,-9.350,0.00000,0
1.496,0.0,0.0,0.00,0.330,-0.320,-9.390,0.00000,0
1.506,0.0,0.0,0.00,0.300,-0.290,-9.390,0.00000,0
1.516,0.0,0.0,0.00,0.330,-0.260,-9.420,0.00000,0
1.526,0.0,0.0,0.00,0.320,-0.260,-9.390,0.00000,0
1.536,0.0,0.0,0.00,0.270,-0.290,-9.410,0.00000,0
1.547,0.0,0.0,0.00,0.370,-0.290,-9.410,0.00000,0
1.557,0.0,0.0,0.00,0.280,-0.290,-9.450,0.00000,0
1.567,0.0,0.0,0.00,0.320,-0.300,-9.470,0.00000,0
1.577,0.0,0.0,0.00,0.340,-0.290,-9.430,0.00000,0
1.588,0.0,0.0,0.00,0.370,-0.280,-9.370,0.00000,0
1.598,0.0,0.0,0.00,0.310,-0.310,-9.430,0.00000,0
1.608,0.0,0.0,0.00,0.290,-0.320,-9.360,0.00000,0
1.619,0.0,0.0,0.00,0.320,-0.320,-9.360,0.00000,0
1.629,0.0,0.0,0.00,0.300,-0.320,-9.370,0.00000,0
1.639,0.0,0.0,0.00,0.320,-0.320,-9.410,0.00000,0
1.649,0.0,0.0,0.00,0.310,-0.340,-9.400,0.00000,0
1.659,0.0,0.0,0.00,0.330,-0.300,-9.440,0.00000,0
1.670,0.0,0.0,0.00,0.360,-0.290,-9.380,0.00000,0
1.680,0.0,0.0,0.00,0.300,-0.280,-9.340,0.00000,0
1.690,0.0,0.0,0.00,0.310,-0.310,-9.450,0.00000,0
1.701,0.0,0.0,0.00,0.290,-0.270,-9.380,0.00000,0
1.711,0.0,0.0,0.00,0.380,-0.270,-9.400,0.00000,0
1.721,0.0,0.0,0.00,0.340,-0.320,-9.440,0.00000,0
1.731,0.0,0.0,0.00,0.340,-0.320,-9.440,0.00000,0
1.741,0.0,0.0,0.00,0.360,-0.320,-9.400,0.00000,0
1.752,0.0,0.0,0.00,0.310,-0.290,-9.450,0.00000,0
1.762,0.0,0.0,0.00,0.310,-0.290,-9.450,0.00000,0
1.772,0.0,0.0,0.00,0.350,-0.290,-9.400,0.00000,0
1.782,0.0,0.0,0.00,0.320,-0.270,-9.390,0.00000,0
1.793,0.0,0.0,0.00,0.290,-0.280,-9.370,0.00000,0
1.803,0.0,0.0,0.00,0.340,-0.290,-9.400,0.00000,0
1.813,0.0,0.0,0.00,0.310,-0.320,-9.400,0.00000,0
1.823,0.0,0.0,0.00,0.330,-0.330,-9.410,0.00000,0
1.835,0.0,0.0,0.00,0.320,-0.330,-9.380,0.00000,0
1.845,0.0,0.0,0.00,0.340,-0.280,-9.420,0.00000,0
1.855,0.0,0.0,0.00,0.340,-0.310,-9.390,0.00000,0
1.865,0.0,0.0,0.00,0.320,-0.320,-9.360,0.00000,0
1.875,0.0,0.0,0.00,0.380,-0.260,-9.320,0.00000,0
1.886,0.0,0.2,0.04,0.290,-0.300,-9.380,0.00000,0
1.896,0.0,0.2,0.04,0.340,-0.300,-9.380,0.00000,0
1.906,0.0,0.0,0.00,0.320,-0.310,-9.510,0.00000,0
1.916,0.0,0.0,0.00,0.300,-0.300,-9.370,0.00000,0
1.926,0.0,0.0,0.00,0.330,-0.270,-9.390,0.00000,0
1.937,0.0,0.0,0.00,0.300,-0.280,-9.410,0.00000,0
1.949,0.0,0.0,0.00,0.340,-0.330,-9.370,0.00000,0
1.959,0.0,0.0,0.00,0.290,-0.320,-9.450,0.00000,0
1.969,0.0,0.0,0.00,0.300,-0.310,-9.380,0.00000,0
1.980,0.0,0.0,0.00,0.330,-0.310,-9.410,0.00000,0
1.990,0.0,0.0,0.00,0.330,-0.280,-9.370,0.00000,0
2.000,0.0,0.0,0.00,0.330,-0.310,-9.400,0.00000,0
2.010,0.0,0.0,0.00,0.300,-0.290,-9.420,0.00000,0
2.020,0.0,0.0,0.00,0.350,-0.260,-9.370,0.00000,0
2.031,0.0,0.0,0.00,0.380,-0.330,-9.370,0.00000,0
2.041,0.0,0.0,0.00,0.320,-0.320,-9.400,0.00000,0
2.051,0.0,0.0,0.00,0.330,-0.290,-9.380,0.00000,0
2.061,0.0,0.0,0.00,0.300,-0.290,-9.430,0.00000,0
2.071,0.0,0.0,0.00,0.320,-0.290,-9.400,0.00000,0
2.082,0.0,0.0,0.00,0.300,-0.260,-9.420,0.00000,0
2.092,0.0,0.0,0.00,0.330,-0.300,-9.390,0.00000,0
2.103,0.0,0.0,0.00,0.290,-0.310,-9.460,0.00000,0
2.113,0.0,0.2,0.04,0.320,-0.260,-9.440,0.00000,0
2.123,0.0,0.2,0.04,0.320,-0.310,-9.400,0.00000,0
2.133,0.0,0.0,0.00,0.350,-0.320,-9.430,0.00000,0
2.144,0.0,0.0,0.00,0.300,-0.300,-9.400,0.00000,0
2.154,0.0,0.0,0.00,0.300,-0.290,-9.400,0.00000,0
2.164,0.0,0.0,0.00,0.320,-0.280,-9.380,0.00000,0
2.174,0.0,0.0,0.00,0.270,-0.310,-9.380,0.00000,0
2.185,0.0,0.0,0.00,0.280,-0.290,-9.400,0.00000,0
2.195,0.0,0.0,0.00,0.330,-0.290,-9.440,0.00000,0
2.205,0.0,0.0,0.00,0.320,-0.300,-9.390,0.00000,0
2.215,0.0,0.0,0.00,0.300,-0.290,-9.410,0.00000,0
2.225,0.0,0.0,0.00,0.300,-0.330,-9.390,0.00000,0
2.236,0.0,0.0,0.00,0.290,-0.280,-9.450,0.00000,0
2.246,0.0,0.0,0.00,0.310,-0.270,-9.380,0.00000,0
2.256,0.0,0.0,0.00,0.320,-0.280,-9.400,0.00000,0
2.266,0.0,0.0,0.00,0.330,-0.290,-9.410,0.00000,0
2.277,0.0,0.0,0.00,0.320,-0.280,-9.420,0.00000,0
2.287,0.0,0.0,0.00,0.290,-0.250,-9.430,0.00000,0
2.297,0.0,0.0,0.00,0.300,-0.330,-9.430,0.00000,0
2.308,0.0,0.0,0.00,0.300,-0.320,-9.350,0.00000,0
2.318,0.0,0.0,0.00,0.350,-0.300,-9.370,0.00000,0
2.328,0.0,0.0,0.00,0.370,-0.310,-9.390,0.00000,0
2.338,0.0,0.2,0.04,0.310,-0.280,-9.420,0.00000,0
2.348,0.0,0.0,0.00,0.300,-0.270,-9.410,0.00000,0
2.358,0.0,0.0,0.00,0.330,-0.320,-9.410,0.00000,0
2.369,0.0,0.0,0.00,0.340,-0.320,-9.400,0.00000,0
