Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,10.32,0.330,-0.270,-9.370,0.00000,0
0.010,0.0,0.0,13.78,0.340,-0.280,-9.360,0.00000,0
0.020,0.0,0.0,13.78,0.310,-0.270,-9.370,0.00000,0
0.031,0.0,0.0,19.08,0.290,-0.220,-9.390,0.00000,0
0.041,0.0,0.0,19.08,0.300,-0.280,-9.400,0.00000,0
0.051,0.0,0.0,19.64,0.320,-0.240,-9.410,0.00000,0
0.061,0.0,0.0,19.64,0.280,-0.290,-9.420,0.00000,0
0.071,0.0,0.0,19.72,0.320,-0.230,-9.390,0.00000,0
0.081,0.0,0.0,19.72,0.290,-0.300,-9.370,0.00000,0
0.092,0.0,0.0,19.76,0.340,-0.290,-9.340,0.00000,0
0.102,0.0,0.0,19.76,0.320,-0.270,-9.420,0.00000,0
0.112,0.0,0.0,19.80,0.320,-0.270,-9.460,0.00000,0
0.122,0.0,0.0,19.80,0.310,-0.230,-9.410,0.00000,0
0.133,0.0,0.0,19.84,0.290,-0.280,-9.390,0.00000,0
0.143,0.0,0.0,19.84,0.350,-0.250,-9.440,0.00000,0
0.153,0.0,0.0,19.84,0.330,-0.330,-9.390,0.00000,0
0.163,0.0,0.0,19.84,0.320,-0.290,-9.400,0.00000,0
0.173,0.0,0.0,19.84,0.300,-0.260,-9.400,0.00000,0
0.184,0.0,0.0,19.84,0.330,-0.260,-9.400,0.00000,0
0.195,0.0,0.0,19.84,0.290,-0.250,-9.350,0.00000,0
0.205,0.0,0.0,19.84,0.330,-0.300,-9.380,0.00000,0
0.216,0.0,0.0,19.88,0.370,-0.300,-9.410,0.00000,0
0.226,0.0,0.0,19.88,0.320,-0.280,-9.350,0.00000,0
0.236,0.0,0.0,19.92,0.330,-0.310,-9.430,0.00000,0
0.246,0.0,0.0,19.92,0.300,-0.280,-9.370,0.00000,0
0.256,0.0,0.0,19.96,0.320,-0.300,-9.440,0.00000,0
0.266,0.0,0.0,19.96,0.330,-0.280,-9.400,0.00000,0
0.277,0.0,0.0,19.92,0.260,-0.240,-9.350,0.00000,0
0.287,0.0,0.0,19.92,0.330,-0.260,-9.410,0.00000,0
0.297,0.0,0.0,19.96,0.330,-0.320,-9.370,0.00000,0
0.307,0.0,0.0,19.96,0.310,-0.270,-9.430,0.00000,0
0.317,0.0,0.0,19.96,0.310,-0.260,-9.450,0.00000,0
0.327,0.0,0.0,19.96,0.280,-0.290,-9.410,0.00000,0
0.338,0.0,0.0,20.00,0.330,-0.320,-9.420,0.00000,0
0.348,0.0,0.0,20.00,0.320,-0.290,-9.450,0.00000,0
0.358,0.0,0.0,20.04,0.320,-0.260,-9.400,0.00000,0
0.368,0.0,0.0,20.04,0.330,-0.290,-9.430,0.00000,0
0.378,0.0,0.0,20.09,0.340,-0.300,-9.390,0.00000,0
0.389,0.0,0.0,20.04,0.320,-0.300,-9.450,0.00000,0
0.399,0.0,0.0,20.04,0.300,-0.260,-9.340,0.00000,0
0.409,0.0,0.0,20.04,0.330,-0.230,-9.400,0.00000,0
0.419,0.0,0.0,20.04,0.310,-0.250,-9.400,0.00000,0
0.430,0.0,0.0,20.00,0.320,-0.270,-9.320,0.00000,0
0.440,0.0,0.0,20.00,0.270,-0.300,-9.380,0.00000,0
0.450,0.0,0.0,20.04,0.300,-0.280,-9.390,0.00000,0
0.460,0.0,0.0,20.04,0.320,-0.250,-9.370,0.00000,0
0.470,0.0,0.0,20.04,0.270,-0.310,-9.400,0.00000,0
0.480,0.0,0.0,20.04,0.320,-0.300,-9.400,0.00000,0
0.490,0.0,0.0,20.04,0.300,-0.260,-9.430,0.00000,0
0.501,0.0,0.0,20.04,0.300,-0.260,-9.370,0.00000,0
0.511,0.0,0.0,20.09,0.310,-0.270,-9.350,0.00000,0
0.521,0.0,0.0,20.09,0.320,-0.260,-9.380,0.00000,0
0.531,0.0,0.0,20.04,0.290,-0.270,-9.400,0.00000,0
0.542,0.0,0.0,20.04,0.320,-0.310,-9.420,0.00000,0
0.553,0.0,0.0,20.04,0.300,-0.270,-9.410,0.00000,0
0.563,0.0,0.0,20.04,0.340,-0.310,-9.380,0.00000,0
0.573,0.0,0.0,20.04,0.330,-0.250,-9.400,0.00000,0
0.583,0.0,0.0,20.04,0.310,-0.250,-9.380,0.00000,0
0.594,0.0,0.0,20.09,0.350,-0.300,-9.410,0.00000,0
0.604,0.0,0.0,20.09,0.320,-0.270,-9.430,0.00000,0
0.614,0.0,0.0,20.04,0.310,-0.270,-9.450,0.00000,0
0.625,0.0,0.0,20.04,0.300,-0.290,-9.400,0.00000,0
0.635,0.0,0.2,20.13,0.340,-0.270,-9.460,0.00000,0
0.645,0.0,0.2,20.13,0.310,-0.290,-9.400,0.00000,0
0.655,0.0,0.0,20.04,0.330,-0.280,-9.370,0.00000,0
0.665,0.0,0.0,20.04,0.330,-0.280,-9.380,0.00000,0
0.676,0.0,0.0,20.04,0.330,-0.230,-9.390,0.00000,0
0.687,0.0,0.0,20.04,0.340,-0.250,-9.420,0.00000,0
0.697,0.0,0.0,20.04,0.310,-0.250,-9.380,0.00000,0
0.710,0.0,0.0,20.04,0.330,-0.320,-9.380,0.00000,0
0.720,0.0,0.0,20.04,0.330,-0.320,-9.410,0.00000,0
0.730,0.0,0.0,20.04,0.310,-0.260,-9.410,0.00000,0
0.740,0.0,0.0,20.04,0.310,-0.270,-9.390,0.00000,0
0.752,0.0,0.0,20.04,0.280,-0.270,-9.420,0.00000,0
0.762,0.0,0.0,20.04,0.290,-0.310,-9.400,0.00000,0
0.773,0.0,0.0,20.09,0.270,-0.240,-9.420,0.00000,0
0.783,0.0,0.0,20.09,0.330,-0.310,-9.380,0.00000,0
0.795,0.0,0.0,20.09,0.300,-0.250,-9.400,0.00000,0
0.805,0.0,0.0,20.09,0.270,-0.280,-9.380,0.00000,0
0.815,0.0,0.0,20.04,0.330,-0.290,-9.360,0.00000,0
0.825,0.0,0.0,20.04,0.300,-0.270,-9.390,0.00000,0
0.835,0.0,0.0,20.04,0.300,-0.260,-9.390,0.00000,0
0.846,0.0,0.0,20.04,0.350,-0.270,-9.420,0.00000,0
0.856,0.0,0.0,20.04,0.320,-0.280,-9.370,0.00000,0
0.866,0.0,0.0,20.04,0.320,-0.290,-9.400,0.00000,0
0.877,0.0,0.0,20.04,0.350,-0.270,-9.380,0.00000,0
0.888,0.0,0.0,20.04,0.300,-0.310,-9.440,0.00000,0
0.899,0.0,0.0,20.04,0.380,-0.290,-9.390,0.00000,0
0.909,0.0,0.0,20.04,0.310,-0.290,-9.480,0.00000,0
0.919,0.0,0.0,20.04,0.310,-0.310,-9.450,0.00000,0
0.929,0.0,0.0,20.04,0.310,-0.310,-9.450,0.00000,0
0.941,0.0,0.0,20.04,0.320,-0.280,-9.440,0.00000,0
0.951,0.0,0.0,20.04,0.300,-0.290,-9.420,0.00000,0
