Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,1.40,-0.350,0.170,-9.540,0.00000,0
0.010,0.0,0.0,1.40,-0.350,0.170,-9.540,0.00000,0
0.020,0.0,0.0,1.40,-0.410,0.100,-9.550,0.00000,0
0.030,0.0,0.0,1.40,-0.410,0.100,-9.550,0.00000,0
0.041,0.0,0.0,1.40,-0.410,0.100,-9.550,0.00000,0
0.051,0.0,0.0,1.40,-0.410,0.100,-9.550,0.00000,0
0.061,0.0,0.0,1.40,-0.410,0.100,-9.550,0.00000,0
0.071,0.0,0.0,1.40,-0.380,0.160,-9.460,0.00000,0
0.081,0.0,0.0,1.40,-0.380,0.160,-9.460,0.00000,0
0.091,0.0,0.0,1.40,-0.380,0.160,-9.460,0.00000,0
0.101,0.0,0.0,1.40,-0.380,0.160,-9.460,0.00000,0
0.111,0.0,0.0,1.40,-0.380,0.160,-9.460,0.00000,0
0.121,0.0,0.0,1.40,-0.390,0.180,-9.470,0.00000,0
0.132,0.0,0.0,1.40,-0.390,0.180,-9.470,0.00000,0
0.142,0.0,0.0,1.40,-0.390,0.180,-9.470,0.00000,0
0.152,0.0,0.0,1.40,-0.390,0.180,-9.470,0.00000,0
0.162,0.0,0.0,1.40,-0.390,0.180,-9.470,0.00000,0
0.172,0.0,0.0,1.40,-0.400,0.160,-9.450,0.00000,0
0.182,0.0,0.0,1.40,-0.400,0.160,-9.450,0.00000,0
0.192,0.0,0.0,1.40,-0.400,0.160,-9.450,0.00000,0
0.202,0.0,0.0,1.40,-0.400,0.160,-9.450,0.00000,0
0.212,0.0,0.0,1.40,-0.400,0.160,-9.450,0.00000,0
0.223,0.0,0.0,1.40,-0.390,0.110,-9.470,0.00000,0
0.233,0.0,0.0,1.40,-0.390,0.110,-9.470,0.00000,0
0.243,0.0,0.0,1.40,-0.390,0.110,-9.470,0.00000,0
0.253,0.0,0.0,1.40,-0.390,0.110,-9.470,0.00000,0
0.263,0.0,0.0,1.40,-0.390,0.110,-9.470,0.00000,0
0.273,0.0,0.0,1.40,-0.370,0.100,-9.420,0.00000,0
0.283,0.0,0.0,1.40,-0.370,0.100,-9.420,0.00000,0
0.293,0.0,0.0,1.40,-0.370,0.100,-9.420,0.00000,0
0.303,0.0,0.0,1.40,-0.370,0.100,-9.420,0.00000,0
0.314,0.0,0.0,1.40,-0.370,0.100,-9.420,0.00000,0
0.324,0.0,0.0,1.40,-0.380,0.110,-9.470,0.00000,0
0.334,0.0,0.0,1.40,-0.380,0.110,-9.470,0.00000,0
0.344,0.0,0.0,1.40,-0.380,0.110,-9.470,0.00000,0
0.354,0.0,0.0,1.40,-0.380,0.110,-9.470,0.00000,0
0.364,0.0,0.0,1.40,-0.380,0.110,-9.470,0.00000,0
0.374,0.0,0.0,1.40,-0.390,0.110,-9.410,0.00000,0
0.384,0.0,0.0,1.40,-0.390,0.110,-9.410,0.00000,0
0.395,0.0,0.0,1.40,-0.390,0.110,-9.410,0.00000,0
0.405,0.0,0.0,1.40,-0.390,0.110,-9.410,0.00000,0
0.415,0.0,0.0,1.40,-0.390,0.110,-9.410,0.00000,0
0.425,0.0,0.0,1.40,-0.420,0.140,-9.520,0.00000,0
0.435,0.0,0.0,1.40,-0.420,0.140,-9.520,0.00000,0
0.445,0.0,0.0,1.40,-0.420,0.140,-9.520,0.00000,0
0.455,0.0,0.0,1.40,-0.420,0.140,-9.520,0.00000,0
0.465,0.0,0.0,1.40,-0.360,0.130,-9.500,0.00000,0
0.475,0.0,0.0,1.40,-0.360,0.130,-9.500,0.00000,0
0.486,0.0,0.0,1.40,-0.360,0.130,-9.500,0.00000,0
0.496,0.0,0.0,1.40,-0.360,0.130,-9.500,0.00000,0
0.506,0.0,0.0,1.40,-0.360,0.130,-9.500,0.00000,0
0.516,0.0,0.0,1.40,-0.360,0.130,-9.500,0.00000,0
0.526,0.0,0.0,1.40,-0.410,0.140,-9.520,0.00000,0
0.536,0.0,0.0,1.40,-0.410,0.140,-9.520,0.00000,0
0.546,0.0,0.0,1.40,-0.410,0.140,-9.520,0.00000,0
0.556,0.0,0.0,1.40,-0.410,0.140,-9.520,0.00000,0
0.566,0.0,0.0,1.40,-0.410,0.160,-9.520,0.00000,0
0.577,0.0,0.0,1.40,-0.410,0.160,-9.520,0.00000,0
0.587,0.0,0.0,1.40,-0.410,0.160,-9.520,0.00000,0
0.597,0.0,0.0,1.40,-0.410,0.160,-9.520,0.00000,0
0.607,0.0,0.0,1.40,-0.410,0.160,-9.520,0.00000,0
0.617,0.0,0.0,1.40,-0.370,0.110,-9.460,0.00000,0
0.627,0.0,0.0,1.40,-0.370,0.110,-9.460,0.00000,0
0.637,0.0,0.0,1.40,-0.370,0.110,-9.460,0.00000,0
0.647,0.0,0.0,1.40,-0.370,0.110,-9.460,0.00000,0
0.657,0.0,0.0,1.40,-0.370,0.110,-9.460,0.00000,0
0.667,0.0,0.0,1.40,-0.420,0.130,-9.490,0.00000,0
0.678,0.0,0.0,1.40,-0.420,0.130,-9.490,0.00000,0
0.688,0.0,0.0,1.40,-0.420,0.130,-9.490,0.00000,0
0.698,0.0,0.0,1.40,-0.420,0.130,-9.490,0.00000,0
0.708,0.0,0.0,1.40,-0.420,0.130,-9.490,0.00000,0
0.718,0.0,0.0,1.40,-0.380,0.150,-9.490,0.00000,0
0.728,0.0,0.0,1.40,-0.380,0.150,-9.490,0.00000,0
0.738,0.0,0.0,1.40,-0.380,0.150,-9.490,0.00000,0
0.748,0.0,0.0,1.40,-0.380,0.150,-9.490,0.00000,0
0.758,0.0,0.0,1.40,-0.380,0.150,-9.490,0.00000,0
0.769,0.0,0.0,1.40,-0.370,0.120,-9.440,0.00000,0
0.779,0.0,0.0,1.40,-0.370,0.120,-9.440,0.00000,0
0.789,0.0,0.0,1.40,-0.370,0.120,-9.440,0.00000,0
0.799,0.0,0.0,1.40,-0.370,0.120,-9.440,0.00000,0
0.809,0.0,0.0,1.40,-0.370,0.120,-9.440,0.00000,0
0.819,0.0,0.0,1.40,-0.420,0.130,-9.430,0.00000,0
0.829,0.0,0.0,1.40,-0.420,0.130,-9.430,0.00000,0
0.839,0.0,0.0,1.40,-0.420,0.130,-9.430,0.00000,0
0.849,0.0,0.0,1.40,-0.420,0.130,-9.430,0.00000,0
0.860,0.0,0.0,1.40,-0.420,0.130,-9.430,0.00000,0
0.870,0.0,0.0,1.40,-0.350,0.120,-9.510,0.00000,0
0.880,0.0,0.0,1.40,-0.350,0.120,-9.510,0.00000,0
0.890,0.0,0.0,1.40,-0.350,0.120,-9.510,0.00000,0
0.900,0.0,0.0,1.40,-0.350,0.120,-9.510,0.00000,0
0.910,0.0,0.0,1.40,-0.350,0.120,-9.510,0.00000,0
0.920,0.0,0.0,1.40,-0.390,0.130,-9.480,0.00000,0
