Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,0.00,-0.300,0.260,-9.360,0.00000,0
0.010,0.0,0.0,0.00,-0.300,0.300,-9.360,0.00000,0
0.021,0.0,0.0,0.00,-0.310,0.270,-9.380,0.00000,0
0.031,0.0,0.0,0.00,-0.340,0.280,-9.410,0.00000,0
0.041,0.0,0.0,0.00,-0.280,0.260,-9.430,0.00000,0
0.051,0.0,0.0,0.00,-0.290,0.280,-9.430,0.00000,0
0.061,0.0,0.0,0.00,-0.340,0.300,-9.400,0.00000,0
0.071,0.0,0.0,0.00,-0.300,0.260,-9.430,0.00000,0
0.082,0.0,0.0,0.00,-0.310,0.260,-9.410,0.00000,0
0.092,0.0,0.0,0.00,-0.330,0.240,-9.430,0.00000,0
0.102,0.0,0.0,0.00,-0.340,0.280,-9.320,0.00000,0
0.112,0.0,0.0,0.00,-0.310,0.310,-9.400,0.00000,0
0.122,0.0,0.0,0.00,-0.310,0.310,-9.400,0.00000,0
0.133,0.0,0.0,0.00,-0.280,0.300,-9.340,0.00000,0
0.143,0.0,0.0,0.00,-0.320,0.300,-9.470,0.00000,0
0.153,0.0,0.0,0.00,-0.280,0.270,-9.440,0.00000,0
0.163,0.0,0.0,0.00,-0.290,0.290,-9.380,0.00000,0
0.174,0.0,0.0,0.00,-0.300,0.280,-9.390,0.00000,0
0.184,0.0,0.2,0.04,-0.240,0.240,-9.450,0.00000,0
0.194,0.0,0.2,0.04,-0.340,0.270,-9.390,0.00000,0
0.204,0.0,0.0,0.00,-0.300,0.270,-9.380,0.00000,0
0.215,0.0,0.0,0.00,-0.320,0.290,-9.410,0.00000,0
0.225,0.0,0.0,0.00,-0.300,0.270,-9.390,0.00000,0
0.235,0.0,0.0,0.00,-0.290,0.300,-9.400,0.00000,0
0.246,0.0,0.0,0.00,-0.300,0.210,-9.450,0.00000,0
0.256,0.0,0.0,0.00,-0.320,0.270,-9.450,0.00000,0
0.266,0.0,0.0,0.00,-0.300,0.230,-9.430,0.00000,0
0.276,0.0,0.0,0.00,-0.320,0.260,-9.330,0.00000,0
0.287,0.0,0.0,0.00,-0.300,0.300,-9.360,0.00000,0
0.297,0.0,0.0,0.00,-0.280,0.270,-9.400,0.00000,0
0.307,0.0,0.0,0.00,-0.310,0.320,-9.460,0.00000,0
0.317,0.0,0.0,0.00,-0.320,0.260,-9.420,0.00000,0
0.327,0.0,0.0,0.00,-0.270,0.260,-9.370,0.00000,0
0.338,0.0,0.0,0.00,-0.270,0.220,-9.360,0.00000,0
0.348,0.0,0.0,0.00,-0.290,0.300,-9.380,0.00000,0
0.358,0.0,0.0,0.00,-0.300,0.280,-9.420,0.00000,0
0.368,0.0,0.0,0.00,-0.340,0.250,-9.360,0.00000,0
0.379,0.0,0.0,0.00,-0.300,0.280,-9.440,0.00000,0
0.389,0.0,0.0,0.00,-0.330,0.270,-9.370,0.00000,0
0.399,0.0,0.0,0.00,-0.270,0.280,-9.430,0.00000,0
0.409,0.0,0.0,0.00,-0.340,0.300,-9.470,0.00000,0
0.420,0.0,0.0,0.00,-0.280,0.230,-9.380,0.00000,0
0.430,0.0,0.0,0.00,-0.310,0.240,-9.400,0.00000,0
