Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,1.60,-0.420,0.110,-9.510,0.00000,0
0.010,0.0,0.0,1.60,-0.420,0.110,-9.510,0.00000,0
0.020,0.0,0.0,1.60,-0.420,0.110,-9.510,0.00000,0
0.030,0.0,0.0,1.60,-0.390,0.100,-9.400,0.00000,0
0.041,0.0,0.0,1.60,-0.390,0.100,-9.400,0.00000,0
0.051,0.0,0.0,1.60,-0.390,0.100,-9.400,0.00000,0
0.061,0.0,0.0,1.60,-0.390,0.100,-9.400,0.00000,0
0.071,0.0,0.0,1.60,-0.390,0.100,-9.400,0.00000,0
0.081,0.0,0.0,1.60,-0.410,0.110,-9.440,0.00000,0
0.091,0.0,0.0,1.60,-0.410,0.110,-9.440,0.00000,0
0.101,0.0,0.0,1.60,-0.410,0.110,-9.440,0.00000,0
0.112,0.0,0.0,1.60,-0.410,0.110,-9.440,0.00000,0
0.122,0.0,0.0,1.60,-0.410,0.110,-9.440,0.00000,0
0.132,0.0,0.0,1.60,-0.410,0.090,-9.550,0.00000,0
0.142,0.0,0.0,1.60,-0.410,0.090,-9.550,0.00000,0
0.152,0.0,0.0,1.60,-0.410,0.090,-9.550,0.00000,0
0.162,0.0,0.0,1.60,-0.410,0.090,-9.550,0.00000,0
0.172,0.0,0.0,1.60,-0.410,0.090,-9.550,0.00000,0
0.184,0.0,0.0,1.60,-0.430,0.150,-9.460,0.00000,0
0.194,0.0,0.0,1.60,-0.430,0.150,-9.460,0.00000,0
0.204,0.0,0.0,1.60,-0.430,0.150,-9.460,0.00000,0
0.214,0.0,0.0,1.60,-0.430,0.150,-9.460,0.00000,0
0.224,0.0,0.0,1.60,-0.430,0.150,-9.460,0.00000,0
0.234,0.0,0.0,1.60,-0.380,0.130,-9.480,0.00000,0
0.245,0.0,0.0,1.60,-0.380,0.130,-9.480,0.00000,0
0.255,0.0,0.0,1.60,-0.380,0.130,-9.480,0.00000,0
0.265,0.0,0.0,1.60,-0.380,0.130,-9.480,0.00000,0
0.275,0.0,0.0,1.60,-0.380,0.130,-9.480,0.00000,0
0.285,0.0,0.0,1.60,-0.380,0.130,-9.500,0.00000,0
0.295,0.0,0.0,1.60,-0.380,0.130,-9.500,0.00000,0
0.305,0.0,0.0,1.60,-0.380,0.130,-9.500,0.00000,0
0.316,0.0,0.0,1.60,-0.380,0.130,-9.500,0.00000,0
0.326,0.0,0.0,1.60,-0.380,0.130,-9.500,0.00000,0
0.336,0.0,0.0,1.60,-0.430,0.100,-9.440,0.00000,0
0.346,0.0,0.0,1.60,-0.430,0.100,-9.440,0.00000,0
0.356,0.0,0.0,1.60,-0.430,0.100,-9.440,0.00000,0
0.366,0.0,0.0,1.60,-0.430,0.100,-9.440,0.00000,0
0.376,0.0,0.0,1.60,-0.420,0.110,-9.500,0.00000,0
0.387,0.0,0.0,1.60,-0.420,0.110,-9.500,0.00000,0
0.397,0.0,0.0,1.60,-0.420,0.110,-9.500,0.00000,0
0.407,0.0,0.0,1.60,-0.420,0.110,-9.500,0.00000,0
0.417,0.0,0.0,1.60,-0.420,0.110,-9.500,0.00000,0
0.427,0.0,0.0,1.60,-0.420,0.110,-9.500,0.00000,0
0.437,0.0,0.0,1.60,-0.380,0.150,-9.450,0.00000,0
0.447,0.0,0.0,1.60,-0.380,0.150,-9.450,0.00000,0
0.458,0.0,0.0,1.60,-0.380,0.150,-9.450,0.00000,0
0.468,0.0,0.0,1.60,-0.380,0.150,-9.450,0.00000,0
0.478,0.0,0.0,1.60,-0.410,0.130,-9.480,0.00000,0
0.488,0.0,0.0,1.60,-0.410,0.130,-9.480,0.00000,0
0.498,0.0,0.0,1.60,-0.410,0.130,-9.480,0.00000,0
0.508,0.0,0.0,1.60,-0.410,0.130,-9.480,0.00000,0
0.518,0.0,0.0,1.60,-0.410,0.130,-9.480,0.00000,0
0.529,0.0,0.0,1.60,-0.440,0.100,-9.470,0.00000,0
0.539,0.0,0.0,1.60,-0.440,0.100,-9.470,0.00000,0
0.549,0.0,0.0,1.60,-0.440,0.100,-9.470,0.00000,0
0.559,0.0,0.0,1.60,-0.440,0.100,-9.470,0.00000,0
0.569,0.0,0.0,1.60,-0.440,0.100,-9.470,0.00000,0
0.579,0.0,0.0,1.60,-0.370,0.140,-9.520,0.00000,0
0.589,0.0,0.0,1.60,-0.370,0.140,-9.520,0.00000,0
0.600,0.0,0.0,1.60,-0.370,0.140,-9.520,0.00000,0
0.610,0.0,0.0,1.60,-0.370,0.140,-9.520,0.00000,0
0.620,0.0,0.0,1.60,-0.370,0.140,-9.520,0.00000,0
0.630,0.0,0.0,1.60,-0.410,0.100,-9.440,0.00000,0
0.640,0.0,0.0,1.60,-0.410,0.100,-9.440,0.00000,0
