Timestamp_sec,Throttle,Brake,Steer,AccX,AccY,AccZ,Distance_km,TrafficSignal
0.000,0.0,0.0,0.00,0.290,-0.280,-9.430,0.00000,0
0.010,0.0,0.0,0.00,0.280,-0.270,-9.380,0.00000,0
0.020,0.0,0.0,0.00,0.300,-0.250,-9.380,0.00000,0
0.030,0.0,0.0,0.00,0.350,-0.330,-9.460,0.00000,0
0.041,0.0,0.0,0.00,0.330,-0.320,-9.370,0.00000,0
0.051,0.0,0.0,0.00,0.320,-0.330,-9.400,0.00000,0
0.061,0.0,0.0,0.00,0.310,-0.310,-9.380,0.00000,0
0.071,0.0,0.0,0.00,0.330,-0.280,-9.430,0.00000,0
0.081,0.0,0.0,0.00,0.350,-0.280,-9.430,0.00000,0
0.091,0.0,0.0,0.00,0.320,-0.260,-9.450,0.00000,0
0.102,0.0,0.0,0.00,0.300,-0.300,-9.440,0.00000,0
0.112,0.0,0.0,0.00,0.300,-0.260,-9.370,0.00000,0
0.122,0.0,0.0,0.00,0.320,-0.300,-9.410,0.00000,0
0.132,0.0,0.0,0.00,0.300,-0.350,-9.370,0.00000,0
0.142,0.0,0.0,0.00,0.320,-0.270,-9.480,0.00000,0
0.152,0.0,0.0,0.00,0.340,-0.310,-9.430,0.00000,0
0.162,0.0,0.0,0.00,0.330,-0.320,-9.400,0.00000,0
0.173,0.0,0.0,0.00,0.320,-0.300,-9.400,0.00000,0
0.183,0.0,0.0,0.00,0.310,-0.310,-9.370,0.00000,0
0.193,0.0,0.0,0.00,0.270,-0.360,-9.450,0.00000,0
0.203,0.0,0.0,0.00,0.260,-0.300,-9.460,0.00000,0
0.213,0.0,0.0,0.00,0.240,-0.300,-9.400,0.00000,0
0.223,0.0,0.0,0.00,0.220,-0.230,-9.400,0.00000,0
0.233,0.0,0.0,0.00,0.330,-0.260,-9.470,0.00000,0
0.244,0.0,0.0,0.00,0.330,-0.270,-9.470,0.00000,0
0.254,0.0,0.0,0.00,0.350,-0.290,-9.450,0.00000,0
0.264,0.0,0.0,0.00,0.320,-0.300,-9.470,0.00000,0
0.274,0.0,0.0,0.00,0.330,-0.300,-9.380,0.00000,0
0.284,0.0,0.0,0.00,0.310,-0.390,-9.350,0.00000,0
0.294,0.0,0.0,0.00,0.340,-0.320,-9.400,0.00000,0
0.305,0.0,0.0,0.00,0.250,-0.330,-9.400,0.00000,0
0.315,0.0,0.0,0.00,0.290,-0.230,-9.420,0.00000,0
0.325,0.0,0.0,0.00,0.320,-0.270,-9.440,0.00000,0
0.335,0.0,0.0,0.00,0.320,-0.260,-9.410,0.00000,0
0.345,0.0,0.0,0.00,0.300,-0.260,-9.370,0.00000,0
0.355,0.0,0.0,0.00,0.330,-0.310,-9.420,0.00000,0
0.365,0.0,0.0,0.00,0.300,-0.360,-9.420,0.00000,0
0.376,0.0,0.0,0.00,0.330,-0.330,-9.450,0.00000,0
0.386,0.0,0.0,0.00,0.350,-0.380,-9.410,0.00000,0
0.396,0.0,0.0,0.00,0.290,-0.310,-9.400,0.00000,0
0.406,0.0,0.0,0.00,0.320,-0.270,-9.340,0.00000,0
0.416,0.0,0.0,0.00,0.330,-0.240,-9.390,0.00000,0
0.426,0.0,0.0,0.00,0.320,-0.290,-9.410,0.00000,0
0.437,0.0,0.0,0.00,0.270,-0.290,-9.360,0.00000,0
0.447,0.0,0.0,0.00,0.330,-0.260,-9.440,0.00000,0
0.457,0.0,0.0,0.00,0.320,-0.270,-9.370,0.00000,0
0.467,0.0,0.0,0.00,0.310,-0.310,-9.390,0.00000,0
0.477,0.0,0.0,0.00,0.360,-0.310,-9.390,0.00000,0
0.487,0.0,0.0,0.00,0.340,-0.280,-9.380,0.00000,0
0.497,0.0,0.0,0.00,0.330,-0.320,-9.320,0.00000,0
0.508,0.0,0.0,0.00,0.330,-0.280,-9.320,0.00000,0
0.518,0.0,0.0,0.00,0.340,-0.330,-9.430,0.00000,0
0.528,0.0,0.0,0.00,0.300,-0.290,-9.410,0.00000,0
0.538,0.0,0.0,0.00,0.310,-0.300,-9.460,0.00000,0
0.548,0.0,0.0,0.00,0.300,-0.320,-9.430,0.00000,0
0.558,0.0,0.0,0.00,0.300,-0.290,-9.400,0.00000,0
0.568,0.0,0.0,0.00,0.280,-0.280,-9.490,0.00000,0
0.579,0.0,0.0,0.00,0.320,-0.300,-9.370,0.00000,0
0.589,0.0,0.0,0.00,0.330,-0.280,-9.400,0.00000,0
0.599,0.0,0.0,0.00,0.300,-0.290,-9.420,0.00000,0
0.609,0.0,0.0,0.00,0.310,-0.350,-9.400,0.00000,0
0.619,0.0,0.0,0.00,0.320,-0.330,-9.390,0.00000,0
0.629,0.0,0.0,0.00,0.270,-0.330,-9.400,0.00000,0
0.639,0.0,0.0,0.00,0.290,-0.310,-9.430,0.00000,0
0.650,0.0,0.0,0.00,0.290,-0.290,-9.430,0.00000,0
0.660,0.0,0.0,0.00,0.300,-0.270,-9.400,0.00000,0
0.670,0.0,0.0,0.00,0.350,-0.260,-9.470,0.00000,0
0.680,0.0,0.0,0.00,0.290,-0.260,-9.430,0.00000,0
0.690,0.0,0.0,0.00,0.270,-0.250,-9.400,0.00000,0
0.700,0.0,0.0,0.00,0.310,-0.340,-9.390,0.00000,0
0.710,0.0,0.0,0.00,0.310,-0.320,-9.370,0.00000,0
0.720,0.0,0.0,0.00,0.330,-0.320,-9.370,0.00000,0
0.731,0.0,0.0,0.00,0.370,-0.290,-9.470,0.00000,0
0.741,0.0,0.0,0.00,0.310,-0.290,-9.390,0.00000,0
0.751,0.0,0.0,0.00,0.340,-0.280,-9.440,0.00000,0
0.761,0.0,0.0,0.00,0.330,-0.290,-9.450,0.00000,0
0.771,0.0,0.0,0.00,0.330,-0.310,-9.360,0.00000,0
0.781,0.0,0.0,0.00,0.340,-0.310,-9.360,0.00000,0
0.791,0.0,0.0,0.00,0.310,-0.270,-9.400,0.00000,0
0.802,0.0,0.0,0.00,0.320,-0.280,-9.360,0.00000,0
0.812,0.0,0.0,0.00,0.300,-0.280,-9.410,0.00000,0
0.822,0.0,0.0,0.00,0.300,-0.300,-9.420,0.00000,0
0.832,0.0,0.0,0.00,0.290,-0.300,-9.420,0.00000,0
0.842,0.0,0.0,0.00,0.240,-0.300,-9.420,0.00000,0
0.852,0.0,0.0,0.00,0.300,-0.320,-9.500,0.00000,0
0.862,0.0,0.0,0.00,0.310,-0.310,-9.420,0.00000,0
0.873,0.0,0.0,0.00,0.330,-0.320,-9.420,0.00000,0
0.883,0.0,0.0,0.00,0.340,-0.300,-9.350,0.00000,0
0.893,0.0,0.0,0.00,0.340,-0.310,-9.350,0.00000,0
0.903,0.0,0.0,0.00,0.330,-0.300,-9.400,0.00000,0
0.913,0.0,0.0,0.00,0.300,-0.260,-9.420,0.00000,0
0.923,0.0,0.0,0.00,0.320,-0.300,-9.470,0.00000,0
0.933,0.0,0.0,0.00,0.320,-0.330,-9.390,0.00000,0
0.944,0.0,0.0,0.00,0.330,-0.290,-9.390,0.00000,0
